ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4533
Date: 5/9/2024
Start time: 2:37:37 PM
Stop time: 2:37:37 PM
Overruns:                                                            
Baudrate: 500 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:30:32.329","0","Std","","61 68 68 00 00 00 00 00"
"00:30:32.329","111","Std","","4C D1 F0 00 B4 00 00 00"
"00:30:32.329","80","Std","","65 68 68 03 B5 49 14 00"
"00:30:32.335","18F","Std","","00 FC 00 20 02 00 00 F2"
"00:30:32.336","18F","Std","","28 F5 00 00 00 00 00 00"
"00:30:32.336","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:32.336","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:32.336","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:32.346","112","Std","","00 00 00 24 00 00 00 00"
"00:30:32.346","112","Std","","28 00 00 F3 0C D8 01 78"
"00:30:32.346","112","Std","","30 02 88 02 58 F3 03 03"
"00:30:32.346","112","Std","","38 FE D4 CE AC 01 5C FE"
"00:30:32.346","112","Std","","20 CC CE B0 01 6C FE A4"
"00:30:32.347","112","Std","","4C CE C4 01 74 00 00 00"
"00:30:32.358","111","Std","","00 03 00 24 03 00 00 00"
"00:30:32.358","111","Std","","28 00 00 F3 1A D8 01 78"
"00:30:32.358","111","Std","","30 02 88 02 58 E1 06 03"
"00:30:32.358","111","Std","","38 FE D0 D1 E0 00 74 FE"
"00:30:32.359","111","Std","","20 C8 D1 F8 00 C4 FE C8"
"00:30:32.359","111","Std","","4C D1 E0 00 AC 00 00 00"
"00:30:32.374","112","Std","","00 01 00 24 01 00 00 00"
"00:30:32.374","112","Std","","28 00 00 F3 2B D8 01 78"
"00:30:32.374","112","Std","","30 02 88 02 58 B2 04 03"
"00:30:32.375","112","Std","","38 FE D8 CE C8 01 70 FE"
"00:30:32.375","112","Std","","20 CC CE B0 01 50 FE CC"
"00:30:32.375","112","Std","","4C CE BC 01 78 00 00 00"
"00:30:32.386","185","Std","","00 0E 00 C0 85 00 00 F3"
"00:30:32.386","185","Std","","28 27 00 00 0F 42 40 00"
"00:30:32.386","301","Std","","66 E6 30 E5 00 00 67 28"
"00:30:32.387","183","Std","","00 FE 00 3B 03 B5 D3 50"
"00:30:32.387","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.387","180","Std","","00 FE 00 18 03 B5 D3 50"
"00:30:32.387","20D","Std","","00 64 00 24 65 78 01 03"
"00:30:32.388","111","Std","","00 04 00 24 04 00 00 00"
"00:30:32.388","101","Std","","66 08 00 50 72 00 00 00"
"00:30:32.388","111","Std","","28 00 00 F3 38 D8 01 78"
"00:30:32.388","180","Std","","28 00 00 00 80 00 00 00"
"00:30:32.389","111","Std","","30 02 88 02 58 C6 07 03"
"00:30:32.389","180","Std","","30 00 00 00 00 00 00 00"
"00:30:32.389","111","Std","","38 FE C8 D2 0C 00 A0 FE"
"00:30:32.389","180","Std","","5E 00 00 00 08 77 9C 00"
"00:30:32.390","111","Std","","20 D8 D1 D8 00 94 FE C8"
"00:30:32.390","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.390","111","Std","","4C D1 F8 00 AC 00 00 00"
"00:30:32.390","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.391","20D","Std","","28 00 00 A1 64 00 00 00"
"00:30:32.391","183","Std","","20 00 00 00 00 00 00 00"
"00:30:32.391","20D","Std","","30 03 00 00 64 00 00 00"
"00:30:32.391","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.392","20D","Std","","38 60 F2 00 00 61 81 EC"
"00:30:32.392","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.392","20D","Std","","20 FD BF 8E 30 F8 BE A8"
"00:30:32.392","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.393","20D","Std","","4C 3B 3A 21 EB 00 00 00"
"00:30:32.393","183","Std","","46 00 00 00 07 C6 26 00"
"00:30:32.393","320","Std","","66 E4 E5 A2 83 78 40 02"
"00:30:32.393","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.394","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:32.394","185","Std","","20 42 40 00 00 00 00 00"
"00:30:32.394","185","Std","","28 00 00 00 00 00 75 30"
"00:30:32.394","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:32.395","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.395","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:32.395","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.395","185","Std","","30 00 00 00 00 00 00 40"
"00:30:32.396","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:32.396","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:32.396","185","Std","","28 75 30 00 00 00 00 00"
"00:30:32.396","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.397","185","Std","","38 00 00 00 00 00 20 00"
"00:30:32.397","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.397","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.398","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:32.398","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.398","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:32.398","185","Std","","28 00 00 00 00 00 00 02"
"00:30:32.399","185","Std","","30 00 03 02 10 32 00 00"
"00:30:32.399","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.399","287","Std","","00 08 00 26 09 26 00 22"
"00:30:32.399","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.400","212","Std","","00 C8 00 24 C9 E6 01 03"
"00:30:32.400","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.400","212","Std","","28 00 00 A1 64 00 00 00"
"00:30:32.400","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:32.400","211","Std","","00 C8 00 24 C9 E6 01 03"
"00:30:32.401","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:32.401","211","Std","","28 00 00 A1 64 00 00 00"
"00:30:32.401","18F","Std","","00 FD 00 20 02 00 00 F3"
"00:30:32.401","211","Std","","30 03 00 00 64 00 00 00"
"00:30:32.402","18F","Std","","28 27 00 00 00 00 00 00"
"00:30:32.402","211","Std","","38 60 F2 00 00 1A DA FC"
"00:30:32.402","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:32.402","211","Std","","20 53 83 55 00 00 00 00"
"00:30:32.403","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:32.403","211","Std","","4C 03 B6 5C 6C 00 00 00"
"00:30:32.403","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:32.403","211","Std","","00 C9 00 24 CA E6 01 03"
"00:30:32.404","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:32.404","211","Std","","28 00 00 A1 64 00 00 00"
"00:30:32.404","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:32.404","211","Std","","30 03 00 00 64 00 00 00"
"00:30:32.405","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:32.405","211","Std","","38 60 F2 00 00 1A DA FC"
"00:30:32.405","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:32.405","211","Std","","20 53 83 55 00 00 00 00"
"00:30:32.406","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:32.406","211","Std","","4C 03 B6 5E 07 00 00 00"
"00:30:32.406","212","Std","","30 03 00 00 64 00 00 00"
"00:30:32.406","212","Std","","38 60 F2 00 00 1A DA FC"
"00:30:32.407","212","Std","","20 53 83 55 00 00 00 00"
"00:30:32.407","212","Std","","4C 03 B6 5A CA 00 00 00"
"00:30:32.407","212","Std","","00 C9 00 24 CA E6 01 03"
"00:30:32.407","212","Std","","28 00 00 A1 64 00 00 00"
"00:30:32.408","212","Std","","30 03 00 00 64 00 00 00"
"00:30:32.408","212","Std","","38 60 F2 00 00 1A DA FC"
"00:30:32.408","212","Std","","20 53 83 55 00 00 00 00"
"00:30:32.408","212","Std","","4C 03 B6 5D 5E 00 00 00"
"00:30:32.409","112","Std","","00 02 00 24 02 00 00 00"
"00:30:32.409","112","Std","","28 00 00 F3 48 D8 01 78"
"00:30:32.409","112","Std","","30 02 88 02 58 82 05 03"
"00:30:32.409","112","Std","","38 FE D4 CE B0 01 94 FE"
"00:30:32.410","112","Std","","20 C0 CE CC 01 70 FE C8"
"00:30:32.410","112","Std","","4C CE D0 01 60 00 00 00"
"00:30:32.418","373","Std","","00 56 00 1A 57 C9 07 09"
"00:30:32.418","373","Std","","28 02 02 02 02 02 02 00"
"00:30:32.418","373","Std","","30 03 02 02 02 00 03 1C"
"00:30:32.418","373","Std","","38 02 1F 00 00 00 00 00"
"00:30:32.419","373","Std","","41 00 00 00 00 00 00 00"
"00:30:32.419","111","Std","","00 05 00 24 05 00 00 00"
"00:30:32.419","111","Std","","28 00 00 F3 56 D8 01 78"
"00:30:32.419","111","Std","","30 02 88 02 58 52 08 03"
"00:30:32.419","111","Std","","38 FE D8 D1 E8 00 A4 FE"
"00:30:32.420","111","Std","","20 C8 D1 DC 00 98 FE E8"
"00:30:32.420","111","Std","","4C D1 F4 00 AC 00 00 00"
"00:30:32.434","209","Std","","00 57 00 0B 56 CB BC FF"
"00:30:32.434","209","Std","","4F FE FF FF FF FF FF 00"
"00:30:32.434","374","Std","","00 57 00 1A 58 C9 08 0A"
"00:30:32.435","374","Std","","28 02 02 02 02 02 02 00"
"00:30:32.435","374","Std","","30 03 02 02 02 00 03 1C"
"00:30:32.435","374","Std","","38 02 1F 00 00 00 00 00"
"00:30:32.435","18F","Std","","00 FE 00 20 02 00 00 F3"
"00:30:32.436","374","Std","","41 00 00 00 00 00 00 00"
"00:30:32.436","18F","Std","","28 59 00 00 00 00 00 00"
"00:30:32.436","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:32.436","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:32.437","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:32.437","112","Std","","00 03 00 24 03 00 00 00"
"00:30:32.437","112","Std","","28 00 00 F3 66 D8 01 78"
"00:30:32.438","112","Std","","30 02 88 02 58 91 06 03"
"00:30:32.438","112","Std","","38 FE C4 CE CC 01 64 FE"
"00:30:32.438","112","Std","","20 B8 CE CC 01 7C FE D4"
"00:30:32.438","112","Std","","4C CE D8 01 64 00 00 00"
"00:30:32.447","111","Std","","00 06 00 24 06 00 00 00"
"00:30:32.447","111","Std","","28 00 00 F3 74 D8 01 78"
"00:30:32.448","111","Std","","30 02 88 02 58 C7 09 03"
"00:30:32.448","111","Std","","38 FE C4 D1 F0 00 B4 FE"
"00:30:32.448","111","Std","","20 C8 D1 E0 00 A8 FE D8"
"00:30:32.448","111","Std","","4C D1 E4 00 9C 00 00 00"
"00:30:32.466","112","Std","","00 04 00 24 04 00 00 00"
"00:30:32.466","112","Std","","28 00 00 F3 85 D8 01 78"
"00:30:32.466","112","Std","","30 02 88 02 58 C8 07 03"
"00:30:32.466","112","Std","","38 FE C4 CE C0 01 84 FE"
"00:30:32.467","112","Std","","20 D0 CE B8 01 64 FE C8"
"00:30:32.467","112","Std","","4C CE B0 01 78 00 00 00"
"00:30:32.478","111","Std","","00 07 00 24 07 00 00 00"
"00:30:32.478","111","Std","","28 00 00 F3 92 D8 01 78"
"00:30:32.479","111","Std","","30 02 88 02 58 1D 0A 03"
"00:30:32.479","111","Std","","38 FE E0 D1 FC 00 9C FE"
"00:30:32.479","111","Std","","20 C8 D1 E4 00 B4 FE D4"
"00:30:32.479","111","Std","","4C D2 00 00 98 00 00 00"
"00:30:32.485","185","Std","","00 0F 00 C0 85 00 00 F3"
"00:30:32.486","185","Std","","28 8B 00 00 0F 42 40 00"
"00:30:32.486","183","Std","","00 FF 00 3B 03 B7 59 C9"
"00:30:32.487","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.487","180","Std","","00 FF 00 18 03 B7 59 C9"
"00:30:32.487","180","Std","","28 00 00 00 80 00 00 00"
"00:30:32.487","180","Std","","30 00 00 00 00 00 00 00"
"00:30:32.488","180","Std","","5E 00 00 00 08 9C C0 00"
"00:30:32.488","182","Std","","64 34 04 40 00 40 00 00"
"00:30:32.488","101","Std","","66 09 00 50 73 00 00 00"
"00:30:32.488","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.489","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.489","183","Std","","20 00 00 00 00 00 00 00"
"00:30:32.489","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.489","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.490","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.490","183","Std","","46 00 00 00 07 6C B0 00"
"00:30:32.490","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.490","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:32.491","185","Std","","20 42 40 00 00 00 00 00"
"00:30:32.491","185","Std","","28 00 00 00 00 00 75 30"
"00:30:32.491","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:32.492","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.492","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:32.492","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.492","185","Std","","30 00 00 00 00 00 00 40"
"00:30:32.493","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:32.493","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:32.493","185","Std","","28 75 30 00 00 00 00 00"
"00:30:32.493","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.494","185","Std","","38 00 00 00 00 00 20 00"
"00:30:32.494","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.494","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.494","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:32.495","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.495","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:32.495","185","Std","","28 00 00 00 00 00 00 02"
"00:30:32.495","112","Std","","00 05 00 24 05 00 00 00"
"00:30:32.496","185","Std","","30 00 03 02 10 D6 00 00"
"00:30:32.496","112","Std","","28 00 00 F3 A3 D8 01 78"
"00:30:32.496","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.496","112","Std","","30 02 88 02 58 71 08 03"
"00:30:32.497","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.497","112","Std","","38 FE C4 CE C4 01 80 FE"
"00:30:32.497","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.497","112","Std","","20 C4 CE C8 01 70 FE C4"
"00:30:32.498","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:32.498","112","Std","","4C CE B8 01 80 00 00 00"
"00:30:32.498","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:32.498","301","Std","","66 E7 30 E6 00 00 3E 78"
"00:30:32.499","18F","Std","","00 FF 00 20 02 00 00 F3"
"00:30:32.499","18F","Std","","28 8B 00 00 00 00 00 00"
"00:30:32.499","320","Std","","66 E5 E6 A2 83 78 40 02"
"00:30:32.499","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:32.500","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:32.500","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:32.502","287","Std","","00 09 00 26 0A 26 00 22"
"00:30:32.502","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:32.502","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:32.502","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:32.503","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:32.503","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:32.507","111","Std","","00 08 00 24 08 00 00 00"
"00:30:32.508","111","Std","","28 00 00 F3 B0 D8 01 78"
"00:30:32.508","111","Std","","30 02 88 02 58 CD 0B 03"
"00:30:32.508","111","Std","","38 FE C8 D1 E0 00 A4 FE"
"00:30:32.508","111","Std","","20 DC D1 E4 00 A4 FE D0"
"00:30:32.509","111","Std","","4C D1 F4 00 84 00 00 00"
"00:30:32.511","203","Std","","00 1F 00 10 20 DC 02 0C"
"00:30:32.511","203","Std","","28 09 03 00 03 F3 F2 00"
"00:30:32.512","203","Std","","55 00 3A 99 29 68 00 00"
"00:30:32.513","204","Std","","00 1F 00 10 20 DC 02 0C"
"00:30:32.514","204","Std","","28 09 03 00 03 F3 F2 00"
"00:30:32.514","204","Std","","55 00 3A 99 29 68 00 00"
"00:30:32.525","112","Std","","00 06 00 24 06 00 00 00"
"00:30:32.525","112","Std","","28 00 00 F3 C1 D8 01 78"
"00:30:32.525","112","Std","","30 02 88 02 58 D5 09 03"
"00:30:32.525","112","Std","","38 FE CC CE D0 01 58 FE"
"00:30:32.525","112","Std","","20 DC CE C0 01 60 FE D0"
"00:30:32.526","112","Std","","4C CE CC 01 78 00 00 00"
"00:30:32.533","371","Std","","66 53 54 65 00 00 F2 A6"
"00:30:32.533","372","Std","","66 53 54 65 00 00 F2 A6"
"00:30:32.535","18F","Std","","00 00 00 20 02 00 00 F3"
"00:30:32.536","18F","Std","","28 BD 00 00 00 00 00 00"
"00:30:32.536","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:32.536","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:32.536","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:32.537","300","Std","","00 FD 00 18 30 A8 00 89"
"00:30:32.537","300","Std","","28 03 00 E3 00 20 2A 18"
"00:30:32.538","300","Std","","30 00 04 00 00 00 00 00"
"00:30:32.538","111","Std","","00 09 00 24 09 00 00 00"
"00:30:32.538","3","Std","","61 53 00 00 00 00 00 00"
"00:30:32.538","111","Std","","28 00 00 F3 CE D8 01 78"
"00:30:32.539","300","Std","","5E 00 00 CC 80 A7 17 00"
"00:30:32.539","111","Std","","30 02 88 02 58 A3 0C 03"
"00:30:32.539","300","Std","","00 FE 00 26 30 A9 00 FB"
"00:30:32.539","111","Std","","38 FE D4 D1 EC 00 B8 FE"
"00:30:32.540","300","Std","","28 7D 07 D8 7E 98 40 60"
"00:30:32.540","111","Std","","20 D0 D2 00 00 88 FE CC"
"00:30:32.540","300","Std","","30 CC 78 A6 AC 5C 28 0E"
"00:30:32.540","111","Std","","4C D1 F4 00 B4 00 00 00"
"00:30:32.541","300","Std","","38 18 33 1E 6F FA 80 00"
"00:30:32.541","100","Std","","00 58 00 0D C0 00 00 00"
"00:30:32.541","100","Std","","28 00 00 00 00 00 00 09"
"00:30:32.541","100","Std","","52 77 BD 00 00 00 00 00"
"00:30:32.542","184","Std","","00 B8 00 0A 76 00 FF FC"
"00:30:32.542","184","Std","","4E 1F D0 FF FC 1F D0 00"
"00:30:32.542","184","Std","","00 B9 00 16 75 EE 00 7C"
"00:30:32.542","184","Std","","28 E8 00 00 00 00 00 00"
"00:30:32.543","184","Std","","30 00 00 00 00 00 00 00"
"00:30:32.543","184","Std","","5C 00 00 00 00 00 00 00"
"00:30:32.543","300","Std","","20 04 88 00 00 00 00 00"
"00:30:32.543","300","Std","","4E 76 77 26 00 7D 34 00"
"00:30:32.544","300","Std","","00 FF 00 07 20 55 00 00"
"00:30:32.544","300","Std","","4B 00 C1 CA 00 00 00 00"
"00:30:32.546","205","Std","","00 37 00 31 38 78 02 9A"
"00:30:32.546","205","Std","","28 09 01 00 20 11 00 38"
"00:30:32.546","205","Std","","30 2D CF 9C 75 08 00 22"
"00:30:32.547","205","Std","","38 00 11 C0 08 80 02 B0"
"00:30:32.547","205","Std","","20 06 73 FF FF FF FF FF"
"00:30:32.547","205","Std","","28 FF C8 00 00 1F A6 F2"
"00:30:32.547","205","Std","","30 00 00 1B 3D 70 8D 72"
"00:30:32.548","205","Std","","5B 99 F7 E2 00 00 00 00"
"00:30:32.548","206","Std","","65 54 55 67 00 27 83 00"
"00:30:32.548","207","Std","","65 53 54 67 02 30 F1 00"
"00:30:32.548","213","Std","","64 52 52 F0 F0 F0 00 00"
"00:30:32.549","215","Std","","00 19 00 09 1A 78 03 71"
"00:30:32.549","215","Std","","4D 9D BC F8 59 E7 00 00"
"00:30:32.554","112","Std","","00 07 00 24 07 00 00 00"
"00:30:32.555","112","Std","","28 00 00 F3 DF D8 01 78"
"00:30:32.555","112","Std","","30 02 88 02 58 3E 0A 03"
"00:30:32.555","112","Std","","38 FE C8 CE C4 01 44 FE"
"00:30:32.555","112","Std","","20 C8 CE B0 01 60 FE D0"
"00:30:32.555","112","Std","","4C CE B8 01 64 00 00 00"
"00:30:32.569","111","Std","","00 0A 00 24 0A 00 00 00"
"00:30:32.569","111","Std","","28 00 00 F3 EC D8 01 78"
"00:30:32.569","111","Std","","30 02 88 02 58 FB 0D 03"
"00:30:32.569","111","Std","","38 FE C4 D1 D4 00 9C FE"
"00:30:32.570","111","Std","","20 D8 D1 F0 00 88 FE C4"
"00:30:32.570","111","Std","","4C D1 F0 00 A4 00 00 00"
"00:30:32.579","0","Std","","61 69 69 00 00 00 00 00"
"00:30:32.579","80","Std","","65 69 69 03 B9 19 3B 00"
"00:30:32.585","185","Std","","00 10 00 C0 85 00 00 F3"
"00:30:32.586","112","Std","","00 08 00 24 08 00 00 00"
"00:30:32.586","185","Std","","28 EF 00 00 0F 42 40 00"
"00:30:32.586","112","Std","","28 00 00 F3 FD D8 01 78"
"00:30:32.587","183","Std","","00 00 00 3B 03 B8 E0 47"
"00:30:32.587","112","Std","","30 02 88 02 58 01 0B 03"
"00:30:32.587","180","Std","","00 00 00 18 03 B8 E0 47"
"00:30:32.587","112","Std","","38 FE C8 CE D8 01 70 FE"
"00:30:32.588","180","Std","","28 00 00 00 80 00 00 00"
"00:30:32.588","112","Std","","20 CC CE C0 01 80 FE C4"
"00:30:32.588","101","Std","","66 0A 00 30 74 00 00 00"
"00:30:32.588","112","Std","","4C CE B0 01 5C 00 00 00"
"00:30:32.589","180","Std","","30 00 00 00 00 00 00 00"
"00:30:32.589","180","Std","","5E 00 00 00 08 E3 C5 00"
"00:30:32.589","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.589","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.590","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.590","183","Std","","20 00 00 00 00 00 00 00"
"00:30:32.590","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.590","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.591","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.591","183","Std","","46 00 00 00 07 F6 C0 00"
"00:30:32.591","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.592","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:32.592","185","Std","","20 42 40 00 00 00 00 00"
"00:30:32.592","185","Std","","28 00 00 00 00 00 75 30"
"00:30:32.592","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:32.593","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.593","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:32.593","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.593","185","Std","","30 00 00 00 00 00 00 40"
"00:30:32.594","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:32.594","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:32.594","185","Std","","28 75 30 00 00 00 00 00"
"00:30:32.594","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.595","185","Std","","38 00 00 00 00 00 20 00"
"00:30:32.595","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.595","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.595","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:32.596","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.596","185","Std","","20 00 0E AA 00 00 00 00"
"00:30:32.596","185","Std","","28 00 00 00 00 00 00 02"
"00:30:32.597","185","Std","","30 00 03 02 10 32 00 00"
"00:30:32.597","111","Std","","00 0B 00 24 0B 00 00 00"
"00:30:32.597","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.597","111","Std","","28 00 00 F4 09 D8 01 78"
"00:30:32.597","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.598","111","Std","","30 02 88 02 58 38 0E 03"
"00:30:32.598","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.598","111","Std","","38 FE E0 D1 F4 00 B4 FE"
"00:30:32.598","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:32.599","111","Std","","20 D4 D1 F4 00 9C FE D0"
"00:30:32.599","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:32.599","111","Std","","4C D1 F0 00 98 00 00 00"
"00:30:32.599","18F","Std","","00 01 00 20 02 00 00 F3"
"00:30:32.600","18F","Std","","28 EF 00 00 00 00 00 00"
"00:30:32.600","287","Std","","00 0A 00 26 0B 26 00 22"
"00:30:32.600","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:32.600","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:32.601","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:32.601","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:32.601","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:32.601","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:32.602","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:32.602","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:32.612","301","Std","","66 E8 30 E7 00 00 09 48"
"00:30:32.613","20D","Std","","00 65 00 24 66 78 01 03"
"00:30:32.613","20D","Std","","28 00 00 A1 65 00 00 00"
"00:30:32.613","20D","Std","","30 03 00 00 65 00 00 00"
"00:30:32.614","20D","Std","","38 4A F3 00 00 61 83 F0"
"00:30:32.614","20D","Std","","20 3D AB EC B8 78 BE AE"
"00:30:32.614","20D","Std","","4C 3A 3E E4 C3 00 00 00"
